id,name,username
2563747453,Ubuntu MATE,ubuntu_mate
1360991612604678146,Civil War Insight,cwinsight
390170244,@itscaitlinhd,itscaitlinhd
438125534,tim russ,timruss2
278175882,Alexi McCammond,alexi
1155192538535550976,Jeff Sites for Ohio,Sites4Ohio
1271489698612084736,Erika Thompson,texasbeeworks
200514238,Rutger Bregman,rcbregman
16461893,Will Cubbison וויל קביסון,wccubbison
1254930886325346304,Joseph O'Neill,JosephONeillx
1344389506963808264,Congressman Jamaal Bowman,RepBowman
4127994856,Luana ✨,i_mthestorm
1365169573,Wai Wai Nu,waiwainu
479882621,John Lutz,ShutupLutz
29417823,Jamie Clayton,MsJamieClayton
86029229,U.S. Embassy Vienna,usembvienna
125500197,Josh Rudolph 🇺🇦,JoshRudes
77291770,Kevin,Lazanimal
3270138438,"Elizabeth C Madsen, Esq.",ElizMadsen
324102780,Katherine Stewart,kathsstewart
1354488811305259121,Remove Ron,RemoveRon
524024759,Bruno Amato,BrunoAmato_1
824925472526102528,Eoghan Daltun,IrishRainforest
2172596028,Dan Price,DanPriceSeattle
1354898820400877571,Jon Stewart,jonstewart
127398666,Justin Jackson,J_ManPrime21
52613032,Alison Brie,alisonbrie
28530628,Félim Whiteley,felimwhiteley
1078771401497161728,Rep. Abigail Spanberger,RepSpanberger
1349149096909668363,President Biden,POTUS
16457261,Miss Laurie Lehner 🌻 🇺🇦,AndTheBandAides
1264890456070139904,Claudia Conway,claudiamconwayy
4185877812,Sacha Baron Cohen,SachaBaronCohen
21148293,Kathy Griffin,kathygriffin
2181299862,Phillip Atiba Goff,DrPhilGoff
81946510,Nick,Nick_BPSS
8108972,WeatherDem 🇺🇸,WeatherDem
1187591642913501185,Jon Sociologist,JonSociologist
57210016,Luke Maurer,Jyrinx
936351742144466944,Lindsay 🌻 🇺🇲,LindsayGrace019
104473008,jay,jayteefoster
785137,Michael Whitney,michaelwhitney
231328483,Jed Shugerman 🇺🇦,jedshug
153168449,Evan Sutton,3vanSutton
1934399719,Professional Marijuanist,ElBuffaloLoco
717938120394719232,Yung Oxblood,badtweethaver
28055483,Bradley Dlatt,bdlatt
15686516,Sean Roche,seanroche
25294576,Lo,Peaceknitty
23894246,Daniel Liatowitsch,d_twit
1306060450484957185,Boston Redditors for Michelle Wu,rMichelleWu
3333134069,Kelly Armstrong,CuppRunGirl
1038938126675193856,Mike,Jungo_81
562621188,Simplicator,Simplicator
2183966499,N C,LibraWife2010
415565578,Cassius Greenleaf 🍃,CashGreenleaf
2362959097,Dominic Scott,Turingalila
26650974,Jonathan Smucker,jonathansmucker
1256110785505484800,Matthew Lee,mbklee_
17662250,Dr. Sweta Chakraborty,swetac
2184733330,𝕴𝖙'𝖘 𝖕𝖗𝖔𝖇𝖆𝖇𝖑𝖞 𝖆 𝖈𝖚𝖑𝖙....,VanViolenzia
11938612,Scott Ricketts,scottricketts
20588898,🌹 Elmo Sunk 🌹,trescassmirk
1921601018,Robert von der Osten,vonderosten
1080114731610968064,Steve Windels,TheBeaverDoctor
22346932,Tomas Pueyo,tomaspueyo
353429316,Ian,IanMCohen
200134659,Peter Kohan,peterkohan
2242622084,ur failing us.,Power4Purpose
1149785635319930883,TheBlackPowerRanger,ProgressOvrPrty
83193573,great laker🚰🧦✝️,JordanBobWayne
1145178312840536064,Marianne Williamson Memes,MarianneMemes
1179058563957825538,horny yoda,horny__yoda
416953952,Gretchen A,Geeismad
236262360,Voter Integrity,VoteChecker
892326126013558784,es7129,es712971
3081301976,Marilyn Marks,MarilynRMarks1
1363949995,Robert Saunders,redhistorian
2315512764,Bellingcat,bellingcat
338727056,Tony Hale,MrTonyHale
17301149,MBC 🌻🌻🌻,michaelbcooke
52151517,Martin Krøger,martinkroeger
36651871,Elizabeth Picciuto,epicciuto
17396170,LizNeeley,LizNeeley
888147066123374593,"Elizabeth Bennett, JD",CivilizedDebate
73857778,Joe,Hoopdata
1176136328,🇺🇦🇺🇦 Protect Democracy NOW! 🌻🌻,lmtx411
703389919872425989,tbkrazy- Justice ⚖ Before Unity,tbkrazy2016
130260194,Tara 💙💛,catmonkey22
2415072836,Michael MacKay,mhmck
16931273,Tara Haelle,tarahaelle
272727209,Andy Mills,manydills
297562103,Jodi Orth,JodiOrth
1278302585112244225,Nadia Puspita,Nadiaaaa______
34937547,SadeVEVO,fillegrossiere
45599573,b.b. 🕊,becksbarrett
1319689022508310530,Conservatives Getting Owned,cons_owned
28607260,krust,kristina_farr
21916002,Cindy Morrison _pnw🎙👩‍💻👟🏳️‍🌈🌊🏒,Cindy_Morrison_
1296639306124136450,Joey?,spooky_horse
2757145434,Eric Reese,reeseer1
1201249573186015232,Uncle Baby Snakey,sssnakeshack
116071329,Cardsfan922,CardsFan922
37749174,Ross the TLG,twicelostgeek
1221242033530195970,Reverend Raphael Warnock,ReverendWarnock
847720358,A. Elizabeth West,DameWritesalot
1017119179449643008,GaslitNation,gaslitnation
13486482,Adam Young,youngadamc
2836446034,Jason,__watchyoursix
948420547217690624,.🫠.,aww_dang
830059064126091265,Shari,ohshari7
194697604,Michael Linden,MichaelSLinden
24277376,Jamil Zaki,zakijam
3304650206,vivi :333,viviemoji
16529899,TJ,tresulya
602045368,Julia,gracefulily27
1308908961538535424,Borat,BoratSagdiyev
45715838,Peter Jukes,peterjukes
67681337,Change the world before it ends,brandigranett
1313761332,Julie Nolke,juliemarienolke
469687047,JK 🤓,jenckil
118144617,Phelan Porteous,Phelous
126247401,Allison Pregler 📼🌸✨,AllisonPregler
24506246,Haaretz.com,haaretzcom
78706973,JVP #SaveMasaferYatta,jvplive
144003355,Jeri Ryan,JeriLRyan
1217585384344952834,Julie Slomski,JulieSlomski
24268066,Brad Friedman,TheBradBlog
386507775,U.S. Postal Service,USPS
1275451057204654094,TheBisexualRogue,Bisexual_Rogue
22677455,Charlynn Schmiedt,ohtheprofanity
1323187164,Marina Sirtis,Marina_Sirtis
829109549252620288,Josh Kaplan,js_kaplan
228784353,David Segal,DavidSegalRI
15985390,Judi Gatson,JudiGatson
3315264553,Truth,BlueAmerica22
521975015,Michael Leone,MichaelJLeone
46678624,BDS movement,BDSmovement
1716121,Bryan William Jones,BWJones
888162296501067776,WTForecast,WTForecast
1246997183792132096,VeronicaK🇺🇸🇭🇺,Veronstein
14869615,A.R. Moxon,JuliusGoat
67786116,Joy_D'Angelo,JD_Angelo
606391347,Vailala Madness,ShermEstes
521697405,Captain ACAB,InfidelAsylum
36711022,Dan Rather,DanRather
398271367,Edward Luce,EdwardGLuce
312032550,SomethingIsFischy 🧦👈🏼,edfischman
817515436610875393,Karma Girl #BLM,karmaatwrk
207408783,insertnamehere,SIRALLCAPS
2898598824,jeffwhallin,jwhallin
3083060199,Lyn Perkins,lwperkinsart
2864194335,Edie ❤️🔥❤️🔥,mamaprogressive
616475788,Phedora O'Duane,dolliod
14542977,Tom Joseph,TomJChicago
188192905,Jonathan Urbach 🇺🇸🏳️‍🌈🐻🤘✡️🍺,jonathanurbach
1120351389086113792,kara,boresdaylights
1191413114878586889,ahaha.wav,ratreturns
296732729,AngryAndrew™ (Picky Pedantic Progressive Polymath),AndySomers
20349823,Lenore Skenazy,FreeRangeKids
33315010,dag,davidallengreen
36392031,Matt Strabone,MattStrabone
14856187,cornelia sproat,corneliasproat
626916612,nick p (not that one),npnthr
1862330486,Laura Vaughan,callmeLV
4595781,Kevin Skoglund,kskoglund
977628476,Michael Valdez,MurietaMike
865648482,Matthew Ruggles,MatthewRuggles1
2732556231,Gene 🇺🇸 #FactsMatter Stay home-be safe; vaxxed😷,genezog7
860447089620389888,Kolleen bright,bright_kolleen
809769590435758080,David Hemond,david_hemond
2186462558,Chad Hale,ChadHale101
540413213,Count The VOTE,MydibaTh
2776884871,Wayne Geiselman,wgeiselman1
988900167289131009,gracie cunningham🐸,graciegcunning
953924228306305024,Cleavon MD 💉 💉 💉,Cleavon_MD
41673334,Laura Apollo,lauraapollo
137395584,Robert Evans (The Only Robert Evans),IwriteOK
912858588,Eric Blake 🌀,EricBlake12
240364967,Lou Enstone,englishlulu
1238179238609661953,jc,jollycyanide
537916117,Julissa🌹,ejulissa3
864126014,Samuel Biagetti,SamuelBiagetti
1015380765650161664,Filosofella,filosofella
15684003,neilworms,neilworms
16579965,Jon,jonpeng
284235296,Travis,_travis2323
356453951,ok,mzeeelin
820476999609282560,Sara Dillon,sara_dillon
1224876845507784705,"Syncopatedrythm@Imaboomer,ok?",syncopatedrythm
52274178,actually I am a doctor,jcdpb
1010138253331058689,Kate Chatfield,ChatfieldKate
1333451354,Bredzulianski,CarpathianMts
16245302,Shari2112 🌊 🌵 🇺🇦,Shari2112
455501785,Shabazz Stuart,ShabazzStuart
4214481,KW,KitWinter
82383035,Andrew W.K-Hole,TheJesticle
1125212784424153088,Jack Pondit vsp,Jack_Pondit
1107938251388735488,Above Room Temperature,ShaneByron4
761004999329492993,Marco Torres,marcoyflaca
21207491,liberalgoddess Douglass deserves Statehood Ουράνια,liberalgoddess
135837338,Issa Amro عيسى عمرو 🇵🇸,Issaamro
74175669,Michael Hanna,mwhanna1
1075153372062334976,Ashlie Weeks,ashlie_weeks
80461634,Gabriel Diani (he/him),GabeDiani
348559988,Mme Still Wearing A Mask Curie,MmeScience
927687605319356417,Jason Nysa Cleomedes,JasonNysa
533239919,Lightman Gibson 🌻🇺🇦,frlgibson
314663669,Elon Musk is a fascist prick,Crainius
66931497,Sergio Olmos,MrOlmos
334906461,JaysRapsfan 🇨🇦 🍁 🇨🇦 🍁,juliethompson30
536784651,Michelle,Enchanting70
2200524415,Cajun Kirk,CajunKirk
2358703584,Roxide Jam,RoxideJam
1126558207,Mike B,98Mikeb
1190235041265324032,Claire Glenn,JustAnotherPD
113182207,Richard,nodedog
526871737,Simon Evans,DrSimEvans
755337360988975105,Ms Hague,ms_hague
19043900,Rod Webber,RodWebber
1662069954,Sonya Sceats 🧡,SonyaSceats
263677606,Allison Burnett,Allison_Burnett
719986066199949312,Kendrick Remainechau,KRemainechau
1400826000,Lauren Martinchek,iidklauren
204057155,Chris Fisher,ChrisLAS
24334874,Noah J. Chelliah,Kernellinux
1969444056,Late Night Linux,latenightlinux
596887949,Eunice Cho,eunicehcho
304679484,Mark Hamill,MarkHamill
292521710,Kevin Rector,kevrector
114870265,Peter Beinart,PeterBeinart
10572172,Jess,Lillady
2419702352,Rene Denfeld,ReneDenfeld
2319916507,Molly Armour,MollyArmour
280552762,National Lawyers Guild,NLGnews
559040459,NLG Chicago,NLGChicago
76946779,Joan Resnick Ehrlich,jremmc
794249741995483140,"✍ TENC founder, Lynn Bernstein",bernstein_lynn
22034897,Name,BaltimoreMoms
1285424957988757504,WOM•STL Wall of Moms,StlWom
1284974744727511040,WOM OFFICIAL 🪧,WallOfMoms
50779669,Alex Zielinski,alex_zee
1873108596,Dave Killen,killendave
172201065,Sally Wynn,OldSally22
848211216124215300,Blqees Zuhair,BlqeesZuhair
35337644,AWKWORD,AWKWORDrap
885216562495586305,CDO with the OCD,candktoo
121783271,Chris Robbins,CoopRobiani
4076656275,Pompeii Sites,pompeii_sites
2243030312,Adrienne Watson,Watson_Adrienne
421541060,mum,eyeDeco
824685993689280512,✊RebelRobyn🌻🖖🌎,Robyn2Rebel
1194146372921905152,یاس // yas,yas_epi
38466461,Valery Johnson,Initha
3068615859,JennX,Jenn9716
1045383872274264064,kjulsgard,kjulsgard
820255908617920512,Dan Davis,Bindlestaff
3125072319,Bob Montrose Says the F Word a Lot,BobMontrose
176372472,Gareth Harney,OptimoPrincipi
3387727233,Game of Life,EmiliaOnPoint
19479636,Scion Altera 🆘✍️,ScionAltera
1498658569,justachemist,justachemist002
239210681,Bob Wachter,Bob_Wachter
1027663527606140928,Jane Dovenbarger,DovenbargerJane
2768424312,WTAF?! 🤬💙🤬,grsullivan85
798596149116567552,Roger Phillips,omvny_phillips
871627369,candi,Candi2012Cindii
1293743982,WeedyWonka,JudyRien
814624696515907584,Michelle Dion,Chelle_Dion
3608214913,Solar on everything,SolarSconnie
18831926,Eric Feigl-Ding,DrEricDing
1005085697018138624,"Natalie E. Dean, PhD",nataliexdean
1383272101,Andy Slavitt 💙💛,ASlavitt
39416218,"Ashish K. Jha, MD, MPH",ashishkjha
2151926352,Josh Pauly,JoshPauly
1701454748,"Shelly, MSN, RN",shellyrn143
1392151658,Colin Woodard,WoodardColin
949341558737862657,Lasondra nowosielski,Lasondranowosi2
920491754,Gretchen McCulloch,GretchenAMcC
759959719,BJvG,BJvGalen
21850522,Mindy,SongBird3411
289824306,Baudib,RealChrisBaud
16194354,Vincent Fumo - 🩸🦷,neodem
1045110787,Mary L Trump,MaryLTrump
2842420057,Fruity Relish,CallMeMisterD
2841914672,"I vote Blue, how bout you? 👍",JerryLabathe
1224039279447420930,Mavorneen,elisadae
823583545100816390,Dr K 😷🇺🇦🌻,DocKimResists
797446400401346560,Dave,CDB113
18495297,Frank the Tank,WDT_BillBrasky
701161137447030786,"Prasad Jallepalli, MD, PhD",jallepap
15728161,Noah Shachtman,NoahShachtman
378258942,Cris (without an H),ambignostic
825444490584399873,mooma,vontravel345
82910870,Travis from his porch 🌻🇺🇦,freeulysses_tj
1093617078903296000,Mick Bolwell,BolwellMick
2340490593,John Toste,john_toste
873003380,Valazotheon,Valazotheon
1005886714265694213,Matthew,_Ma2t_
804540241,Ham Grenabe,waryjack
388638998,Mr Scottch🌻- 🫵🤏,Mr_Scottch_
1242669010103046144,Cops are useless cowards,bzs1120
158210170,lieutenant jangle,MC_Nyberg
30547775,The Unknown unknowns,Rkirt
884549402,Mike Peerson,Mikepeerson
117537278,Mark 💉💉💉Pratt,markrpratt
716395984,Just Mark - vac++,Concievable
544764686,Justin 🇺🇸,yeahthisiscuddy
2918859586,RVN68/Beirut83,RVN68vet
1245426627686707201,PoliSciRandall,SciRandall
267850706,XLProfessor,XLProfessor
12174982,pbarr,pbarr
935197014022934528,Graham Brooker,G_Bomb82
1147270769128419328,✍🏽DeeEeeVeeO✍🏽,WeMust_Repeat
726396990,Benjamin Price,huntingtonfight
1549698212,…,himbobrite
220216963,S A,thetamato24
21816217,hergie409,hergie409
431256776,Mike Cagliostro,SaltyTaro
224281482,Alan Herbert,AlanFromMars
59671665,That Damn Karen,kwells214
895983792111931392,William Darkle,WilliamDarkle
37619903,☭ Rage Against The Money ☭,apexrogers
25403937,Rabble-rouser,endsurg
903008406708961280,The Seer,Apostate1123
551539965,thomasvallano,ThomasVallano
31063484,ACAB,FakeSting
117454158,ChiaroxOscuro,ChiaroxOscuro
2342506957,Preston Bagwell,pbagwell521
900829285543530502,𝐍. 𝐄𝐥𝐢𝐧 🇺🇸,naelin_
567803118,Gary Hayes,glhaize
399857826,Erica S (she/her)🏳️‍⚧️🏳️‍🌈,PrtlyEstrogn8td
824103122394025984,meg,MegAndBubba
493668028,SlothLuvChunk 🇺🇦,Sloth_LuvChunk
996866349745037312,Skex,Skex16
96906658,José S. Macías,Joedesancho
136019527,Fudo Myoö,OccamsTazer
2731047197,Rebel Scum 🏴,rebelscum5
115557021,Grandma’s High Again 🙄,rkfatheree
2222007763,Call It In The Ring,callitinthering
934346498,Nicole K.,missnicole277
325394693,Classic Rando,d8lock
43332964,Dan Shin,danYshin
935321378,Break Out the Blue in '22,fitness_linda
14800938,Martianman thinks Putin = Poo Poo Head,martianman___
1942467438,Laszlo Panaflex,thatluckyolsun
2991226547,Math,BigMEMath
259048937,Jenifer,jenifer__5
14559599,Tray-C 🔪,lateshoes
184621112,FunkSands,funksands
1865736972,Mosquito Speaker 🔊,Honey_BeeKind
411916633,Brian Hastert,bhastert
43993608,Chris Dial,Pfeiffer86
960557302431600640,"Tube Amps for Justice, USA",CuriousAudioUS
1514026465,TD Hurley,td_hurley
2953195575,KD,Kskroob
1149492139073495043,Idaho Ed,EdIdaho
1923975271,William Price,SitarMan71
1931586721,tom mcgettrick,aloysiusmcg
619402334,Lisa Krull,ljkmemphis
819879593339453440,Marc Brammer,UKdenizen
7017072,James Pharo,JimPharo
398814972,George Rownd,GeorgeRownd
1895019655,Pete,NYBackpacker
1030987428910256128,k1n9 kunta,k1n9_kunta
1172947671071543296,What'sLuckGotToDoWithIt?,Deecee526
1185419416072265728,Infinity🌻,Infinity7Purple
55884326,Robert Schloss,rschloss
771778032952545280,Just Me,MaryMieze
1018812030684487680,Audubon,audubon3514
1178718717666041857,Wileywench,Wileywench1
1515056114,John Condron,jcondronlcpc
780812680542105600,Melissa Velasco,catwoman0629
1295832468,Timothy Halvorson,UnknChalky
1011375634726227968,Ally of the Light 🇺🇸🏳️‍🌈,JamPolitical
1111254823012315140,Brian Frank,BriandFrank1
15819867,Justin Yandell,JustYandelI
2393322714,Jax🌹,Jaxlzz
17243703,maraleia,maraleia
811230787,Lisa Luxe,lisa_luxe
556280160,jillian,jillibobilli
304143084,Moe,TrumpCrimeFam1
1125558865863565318,dren,dren6720
71774728,Megatron1014,Megatron1014
1231609946300702722,#OnlyForward 🇺🇸,skwt38
825684601,🌲🏠⛰ Just Gigi,Gigi2my3
1012727702908997634,mostlysage,rfortrue
953863123034808320,ScottfromLV,Scottso23140780
61111274,mb franzeo,mbno1
372585780,Landis Myer,TennS4Ever
1247169074490003457,Glenn Hammond,GlennHammond13
963143013932326912,Kate Samson,KateSamson18
288313565,JLB,BigDogs4me
895028152371695622,Honey West,NotHoneyWest
1001853485057536000,StuffEvolved,stuffevolved
822542218112208896,Lynne Jones,lynnjones868
559717133,Te Fiti 🏞🏝,aaliyahnelly12
182086693,Susan Strong-Mahuka,strongexec
1219814623194439680,🛡 punk grover FUCKPUTIN,Sithbastard1
3309173893,Keno Kol ☮️,kenociakol
826515800882311170,Wavey Shore 🐈‍⬛ 🐈⚖️ 🪴,wavyshore
864131828092817408,Mitch Rowley,mrowley1062
23827237,MR CROM1,mrcrom1
1087717031724625920,Emily Galvin-Almanza,GalvinAlmanza
3298708805,Charles Booker,Booker4KY
1323214644,Heather Cox Richardson (TDPR),HC_Richardson
169122119,Carl Hegelman,Wmboot
246027279,Kristina Rowe - Just Me In Big D,justmeinbigd
776213524896886784,Meg,Enigma462003
839543318321123328,nikkita oliver (they/them),NikkitaOliver
19671129,Ice Cube,icecube
385117159,Bi Nguyen “killer bee”,killerbeemma
18788038,moneek,monicalamb
3557582901,Kris P. Kreme,krisv_723
487673211,"Caitlin Rivers, PhD",cmyeaton
32471610,Sarah Horner,hornsarah
67069351,Muge Cevik,mugecevik
4077128593,Lauren Rowello (They) 🏳️‍🌈,LaurenRowello
418780384,Jiayang Fan,JiayangFan
896873437574045696,MelissAmerica,hiers_l
495527607,But Ya ARE Blanche,TamarSmith3
15473574,Sam Seder,SamSeder
17119688,Zachary D. Carter,zachdcarter
2842517351,Datagraver,Datagraver
834085704527290369,Mary Carbonneau,CarbonneauMary
812010571323174912,Sherri,Sherribells1771
2482755175,Julie McCaffrey 🌻🇺🇦,jmacjupiter
221047575,her perspective,HerPerspectiv3
472648660,Ben Ginsburg,benj_ginsburg
16494393,Tyler Steward,pilgrim76
4699063596,Christy Smith,ChristySmithCA
149666064,Sarah Jones Reports,SarahJReports
27558166,Murshed Zaheed,murshedz
1250543641858359306,The New Show,asknewshow
1252292937813241856,𝟮.𝟱 𝗔𝗱𝗺𝗶𝗻𝘀,2_5adm1ns
1027879712,Stella Vandermuelen,StellaVandermue
350559157,J.M. Copley,1710haven
203577047,Lucky,TheMadisonian
473250625,Donna Weber Hodges,DeejaDonna
733377974,Michelle Fenner,FennerMichelle
3335880639,Jocelyn,isawsparx2
14642495,Sarah Cooper,sarahcpr
340463283,Cheeba Jones,CheebaJones
830039570,Another Anon,Buckeye_Blue
1635077976,Diane Guerrero,dianeguerrero__
18674588,rachel shabi,rachshabi
2484276804,Benjamin Alvarez,BenjAlvarez1
926102977047334915,Rachel Summers,curiouswilds
813772855586471937,Cecilia Muñoz,cecmunoz
823408786496978944,bluestategirl,bluestatewoman
362078384,Margo Harshman,margoharshman
14922908,Karl Bode,KarlBode
1138886434478182401,Kim Mangone,KimMangone
14142453,Dayna L. Jones,djlouise
16958346,Climate Reality,ClimateReality
281593711,Drew Hammill,Drew_Hammill
23788879,Karthik,blandphilosophy
78396305,Nabilah Islam,NabilahIslam
986198523958919168,Snodgrass for 57th Assembly,SnodgrassforWI
122453931,Imran Khan,ImranKhanPTI
1856509825,Valerio Capraro,ValerioCapraro
146167871,Jackie Calmes,jackiekcalmes
1171363761195769857,Celise Skaar,CeliseSkaar
883147046189912064,Ice Man Baby and 69 others,IceManCaMeth
582214413,Pogo de Chão,pogo_jambo
65978920,DIALECTIC DAD,uhmahhdialectic
1044635615315329024,Captainflame 🇸🇴,Captainflame5
242156997,the Hoff,TheStallisHoff
2401800852,Soo-Idge ☮️,bobb1013
21704949,Jeff Hauser,jeffhauser
15554922,CAP Action,CAPAction
1109087458019422208,Power Corrupts Podcast,PowrCorrupts
104889007,Shomik Dutta,shomikdutta
915183972,sleepinertia,jacqohleen
94741751,Dr. Joanne Freeman,jbf1755
164929952,theJuiceMedia,thejuicemedia
31520742,Mark Byrne,markwby
44562973,Mika McKinnon,mikamckinnon
1183040308369645568,Remove Trump,Remove_TrumpNow
216967175,Natasha Axelrod,NatashaAxelrod
2263395679,Vasha Kaur,Vasha_Kaur
1202113714662576132,Justice Not Fear,justicenotfear
7391432,Eliza Orlins,elizaorlins
4235965757,Jeanne Merchant,jsoniatmerchant
826140151499755520,Gia V,GiavNy
68238610,Jess Coleman,jesskcoleman
36434049,Rob Reich,robreich
25034727,Abby Broyles,abbybroyles
784164423032188928,Kiki Desmond,Kiki_Desmond
4855681265,Juliane Go,plantpowa
87989135,Amy Kapczynski,akapczynski
606163439,Hombre Tostadas Malvado🏴󠁧󠁢󠁷󠁬󠁳󠁿,NamTsao
1076293903723233280,Governor Ned Lamont,GovNedLamont
424485885,Liz Specht,LizSpecht
357576227,D'Shawna Bernard,itsdshawna
1712955266,Lee Sova Claypool,LeeSovaClaypool
20774696,Drew A. Harris,drewaharris
2149815847,Rosamund Pearce,_rospearce
1479840834,Natalie Montelongo,natimontelongo
1164760658992177155,Admiral Mike Franken,FrankenforIowa
375687601,Julia Lindau,julialindau
1607352380,Rebecca Kavanagh,DrRJKavanagh
3074190089,Jacob Knapp,PieKnapple
1207551012661288960,Elizabeth Hernandez for Congress,LizForTX8
18026912,Simon Donner,simondonner
2354013972,Kate Marvel,DrKateMarvel
934693663137062912,Massimo,Rainmaker1973b
994866420960890880,CongoPeat,CongoPeat
325385270,Jared Yates Sexton,JYSexton
130270030,YesMSG42,yesmsg
819591467530420228,Ali B 🆘,TrumpLezzieTwin
122776046,HooDatGurl 🐶🇺🇸,HooDatGurl333
2998864022,Essenviews,essenviews
248747209,ashley judd,AshleyJudd
171231974,Vanessa Williams,VWOfficial
1506483709,Ricardo Chavira,RicardoAChavira
106808348,Marcia Cross,ReallyMarcia
935022414,Teri Hatcher,HatchingChange
110827653,Eva Longoria Baston,EvaLongoria
49388980,Marian Houk,Marianhouk
34733607,Pamdorra 💔 just ban the guns already,realpamdorra
1041163336002416641,JSColejr,ColejrJs
92225304,Jeff Blue Wave 2020,JeffDoTheWork
797518514072518656,Forthesilencedones,SilencedOnes
1449966354,"Tod ""Your Papers Pliz"" Mipple",todmipple
707096742,E,TheodenKing58
