id,name,username
15985647,"Blue Girl (Vaccinated, Antifascist) 🌻🌍💧💙😷✌🌻",BGinKC
49698134,Joy-Ann (Pro-Democracy) Reid 😷,JoyAnnReid
33276161,John Fugelsang,JohnFugelsang
80944550,Stephanie Miller,StephMillerShow
52615210,Mike Elk,MikeElk
19146492,Matt Duss,mattduss
40277679,Eric Kleefeld,EricKleefeld
195817416,ForwardSTL,ForwardSTL
22833978,Adam Shriver,AdamJShriver
140060120,David Pakman Show,davidpakmanshow
87886674,Matthew Emmer,mattemmer
14757714,Bob Fertik,BobFertik
36743910,Cornel West,CornelWest
252205597,Scarce,MrScarce
21414576,Thom Hartmann,Thom_Hartmann
217064621,Simon Maloy,SimonMaloy
29770501,Hatewatch,Hatewatch
22063600,Joshua Holland,JoshuaHol
242911974,CountdownKO,CountdownKO
53130511,Angelo Carusone,GoAngelo
20480549,David Shuster,DavidShuster
27512951,Don Millard,OTOOLEFAN
15985111,emptywheel,emptywheel
21696279,Brian Beutler,brianbeutler
14588748,Dan Froomkin/PressWatchers.org ☮️,froomkin
15345563,Adele M. Stan,AddieStan
17376893,Right Wing Watch,RightWingWatch
213438839,FDL News Desk,FDLNewsDesk
1652541,Reuters,Reuters
15978689,Ian Welsh,iwelsh
16013368,Firedoglake,firedoglake
208361818,Majority Report,majorityfm
53159373,Randi Rhodes,RandiRhodes
18344104,Nicole Sandler,nicolesandler
130617778,Keith Olbermann,KeithOlbermann
1917731,The Hill,thehill
18587457,Melissa Harris-Perry,MHarrisPerry
788524,Guardian news,guardiannews
15922214,Roll Call,rollcall
14839425,Past Daily,Gordonskene
44134773,Steve Kornacki,SteveKornacki
14066024,Jason Linkins,dceiver
16041234,Raw Story,RawStory
19697415,Bill Maher,billmaher
10069612,AFL-CIO,AFLCIO
15907610,PaddyK,PaddyK
18622869,Ezra Klein,ezraklein
59159771,Katrina vandenHeuvel,KatrinaNation
15667291,BillMoyers.com,BillMoyers
69217092,That's Interesting,ThatsInterest
16935292,Democracy Now!,democracynow
10778572,Brad DeLong 🖖,delong
148529707,Robert Reich,RBReich
14677919,The New Yorker,NewYorker
16955991,Salon,Salon
15906481,David Kurtz,TPM_dk
15450660,Greg Palast,Greg_Palast
16174096,Mike Stark,mike_stark
18510860,Mother Jones,MotherJones
15952856,Ari Berman,AriBerman
25913058,Greg Mitchell,GregMitch
16408050,David Edwards,DavidEdwards
16250929,Taegan Goddard,politicalwire
65698096,Southern Poverty Law Center,splcenter
29442313,Bernie Sanders,SenSanders
50149303,'Weird Alex' Pareene,pareene
19430190,NewsHounds,NewsHounds
15265641,Adam Green,AdamGreen
18851248,AlterNet,AlterNet
15978412,Spencer Ackerman,attackerman
16729240,Mudflats,Mudflats
24659718,Jed,TheJedReport
18982396,Joe Conason,JoeConason
24854688,𝚂𝚑𝚊𝚗𝚗𝚢𝚗 𝙼𝚘𝚘𝚛𝚎,shannynmoore
7334402,Al Franken,alfranken
153251103,Chris Bowers,ThisBowers
91180720,Maddow Blog,MaddowBlog
14478260,That Tom Tomorrow guy,tomtomorrow
189376144,Naomi Klein,NaomiAKlein
20479813,Michael Moore,MMFlint
17824099,Will Bunch,Will_Bunch
18549385,Cliff Schecter,cliffschecter
1947301,The Nation,thenation
7793902,Pam Spaulding,pamspaulding
20343694,Rick Perlstein,rickperlstein
3365,Karl Frisch,KarlFrisch
7864222,David Dayen,ddayen
24268066,Brad Friedman,TheBradBlog
3497941,Oliver Willis,owillis
15727317,Amanda Terkel,aterkel
15473574,Sam Seder,SamSeder
55355654,ThinkProgress,thinkprogress
15446531,Matthew Yglesias,mattyglesias
14717197,Talking Points Memo,TPM
34643610,Eric Boehlert,EricBoehlert
13493302,Media Matters,mmfa
27511061,Steve Benen,stevebenen
17006157,Paul Krugman,paulkrugman
14370819,Howie Klein,downwithtyranny
7794142,digby,digby56
21268897,Josh Marshall,joshtpm
4207961,Chris Hayes,chrislhayes
16129920,Rachel Maddow MSNBC,maddow
24769507,Joan McCarter 🌻,joanmccarter
23365626,TBogg,tbogg
57917441,"Lizz "" Feminist Buzzkill "" Winstead",lizzwinstead
20508720,Greg Sargent,ThePlumLineGS
1106501,Joan Walsh,joanwalsh
25889985,John Cole,Johngcole
23839835,jeremy scahill,jeremyscahill
24431892,Markos Moulitsas,markos
13524182,David Weigel,daveweigel
97106823,Bob Cesca,bobcesca_go
53556487,nonny mouse,nonnythemouse
37772031,Logan Murphy🌊,LoganMurphy1
14209883,Suburban Guerrilla Ω,SusieMadrak
34391158,Jon Perr,Perrspectives
980611,Karoli 🇺🇦,Karoli
91232310,Jamie Holly,JamieHolly
24240142,"Nicole ""Vaxxed & Boosted"" Belle 🇺🇦",NicoleBelle
15368940,Laffy,GottaLaff
15757306,JohnAmato,JohnAmato
19427945,"Driftglass, Guardian of Inconvenient History",Mr_Electrico
17313252,Frances Langum 🧶🇺🇦,bluegal
14513611,Crooks and Liars,crooksandliars
